iteration,bin,avg_density,avg_velocity_x,avg_velocity_y,avg_velocity_z
24000,32,4.36667,1.17671,-252.021,0.431296
24000,33,4.33333,1.95753,-245.484,-2.20938
24000,34,4.66667,-1.99647,-266.354,-2.88852
24000,35,4.16667,5.17772,-233.399,2.4876
24000,36,4.16667,-2.75929,-233.235,2.29461
24000,37,4.4,-1.37468,-250.934,-2.31113
24000,38,4.1,-2.9011,-230.029,-0.754245
24000,39,3.8,1.33965,-210.748,2.37423
24000,40,3.93333,-3.73952,-217.193,0.679312
24000,41,3.7,2.90415,-209.325,1.69117
24000,42,4,-0.672262,-223.43,1.0849
24000,43,5,-2.99874,-275.713,5.18835
24000,44,0.366667,-0.502549,-20.5821,0.909942
24000,45,12,0,0,0
24000,46,0,0,0,0
24000,47,12,0,0,0
24000,48,0,0,0,0
24000,49,0,0,0,0
26000,0,0,0,0,0
26000,1,12,0,0,0
26000,2,0,0,0,0
26000,3,12,0,0,0
26000,4,2.2,-0.581301,-133.204,0.301829
26000,5,4.1,-1.96259,-246.995,2.19139
26000,6,3.43333,2.88446,-208.839,-2.46647
26000,7,3.56667,0.869479,-214.548,1.04864
26000,8,3.6,0.248995,-216.941,-1.21101
26000,9,4.16667,-5.26342,-256.315,1.6422
26000,10,3.43333,-0.467199,-211.196,-1.19716
26000,11,4.1,-1.36707,-245.875,0.0698103
26000,12,3.9,-2.04566,-240.359,5.62448
26000,13,4.03333,-1.49226,-246.387,-0.384698
26000,14,4.13333,-2.01502,-256.138,-0.933266
26000,15,4,1.6876,-247.57,0.177256
26000,16,3.93333,-1.83941,-245.749,-0.486683
26000,17,4.36667,0.415591,-272.695,-1.04616
26000,18,4.26667,-1.54634,-268.311,0.530259
26000,19,4.43333,0.683412,-278.939,1.90566
26000,20,4.33333,-1.4713,-275.033,1.23021
26000,21,4.96667,-2.15242,-311.189,-0.208099
26000,22,4.23333,-0.794434,-265.21,2.1803
26000,23,4.63333,-1.43479,-288.578,0.565866
26000,24,4.16667,-1.42397,-260.395,0.689179
26000,25,4.53333,-2.71722,-282.41,-0.856397
26000,26,4.5,-0.902389,-282.888,1.05051
26000,27,4.3,-1.92422,-269.232,0.224419
26000,28,4.83333,-1.40894,-303.269,2.29086
26000,29,3.93333,-2.31109,-247.484,1.97705
26000,30,4.93333,-0.183311,-307.158,-4.96979
26000,31,4.76667,0.947726,-296.881,0.884221
26000,32,4.46667,-0.765577,-279.084,-0.699024
26000,33,4.6,-0.486108,-290.549,3.53218
26000,34,4.26667,-0.992524,-263.073,-1.46699
26000,35,4.3,1.50475,-263.688,2.84267
26000,36,4.13333,1.10451,-258.671,1.28115
26000,37,4.16667,-4.84249,-257.196,-2.79104
26000,38,4.03333,-3.64393,-246.661,-1.40559
26000,39,4.56667,1.43057,-277.219,4.32797
26000,40,3.73333,-5.06274,-228.667,-0.484157
26000,41,3.9,-1.10081,-240.675,3.18717
26000,42,3.76667,-1.55498,-226.234,3.18272
26000,43,4.53333,-4.02385,-274.42,0.655047
26000,44,0.4,0.867621,-25.5368,-1.92764
26000,45,12,0,0,0
26000,46,0,0,0,0
26000,47,12,0,0,0
26000,48,0,0,0,0
26000,49,0,0,0,0
28000,0,0,0,0,0
28000,1,12,0,0,0
28000,2,0,0,0,0
28000,3,12,0,0,0
28000,4,1.86667,-0.48559,-127.683,0.00977191
28000,5,4,0.0850745,-259.616,4.49771
28000,6,3.96667,-1.33067,-262.395,-2.83235
28000,7,4.26667,-0.204762,-280.973,0.217339
28000,8,3.6,-0.348112,-239.406,-2.34564
28000,9,3.76667,1.25071,-246.575,-2.21581
28000,10,4.16667,-3.79253,-279.076,1.29905
28000,11,3.93333,-2.80605,-263.418,-1.5539
28000,12,3.9,0.938182,-259.437,2.87729
28000,13,4.13333,3.05143,-274.313,-0.502573
28000,14,3.7,-2.76912,-251.341,1.36047
28000,15,4.1,0.980772,-272.358,-1.92774
28000,16,4.23333,1.46425,-286.447,1.8387
28000,17,4.03333,-1.1849,-276.989,1.45693
28000,18,4.2,-1.11566,-283.473,2.86937
28000,19,4.63333,3.88211,-308.786,1.02241
28000,20,4.23333,-0.406027,-285.442,-2.88711
28000,21,4.43333,0.540732,-298.116,-0.995729
28000,22,4.8,3.54511,-328.59,0.805451
28000,23,3.8,2.92676,-257.157,0.286766
28000,24,4.73333,2.59616,-317.862,-3.34911
28000,25,4.56667,0.0355378,-305.033,2.35881
28000,26,4.4,0.374371,-296.49,-2.16783
28000,27,4.76667,7.3512,-321.907,5.75071
28000,28,4.8,1.25394,-326.838,2.28032
28000,29,4.7,-1.12147,-319.656,-0.60642
28000,30,4.03333,-0.133548,-272.679,3.34386
28000,31,4.16667,-0.351719,-284.661,-1.11818
28000,32,4.36667,3.95681,-297.237,4.53613
28000,33,4.56667,1.20171,-308.171,0.278872
28000,34,3.63333,-0.534583,-242.477,-1.62047
28000,35,4.2,-2.28873,-279.098,-0.347601
28000,36,4.16667,-1.10772,-277.82,-1.82683
28000,37,3.7,3.91639,-247.571,1.30345
28000,38,4.46667,-0.149381,-298.533,-2.92431
28000,39,3.8,1.4942,-254.101,-0.739268
28000,40,4.53333,1.32113,-298.689,1.56172
28000,41,3.86667,-2.69154,-257.858,1.33637
28000,42,3.9,3.30623,-255.725,0.10413
28000,43,5.16667,-3.08962,-343.523,0.925769
28000,44,0.366667,0.302102,-23.18,0.118698
28000,45,12,0,0,0
28000,46,0,0,0,0
28000,47,12,0,0,0
28000,48,0,0,0,0
28000,49,0,0,0,0
30000,0,0,0,0,0
30000,1,12,0,0,0
30000,2,0,0,0,0
30000,3,12,0,0,0
30000,4,2.33333,-0.923453,-165.77,2.32418
30000,5,4,-2.72187,-288.176,-3.5254
30000,6,3.23333,1.45554,-226.613,-4.11892
30000,7,4.3,2.67881,-306.086,0.439432
30000,8,3.63333,-4.34277,-263.465,2.2631
30000,9,3.5,-0.439827,-249.392,-1.58229
30000,10,3.73333,-0.915348,-267.485,6.19999
30000,11,3.93333,5.37062,-284.46,2.69708
30000,12,4.03333,2.83478,-288.515,-3.398
30000,13,4.16667,-2.9588,-300.979,1.46493
30000,14,3.96667,1.26423,-287.684,1.80002
30000,15,4,-0.765908,-288.084,-1.13133
30000,16,3.83333,-2.84531,-277.242,-4.88934
30000,17,3.8,0.955293,-274.284,1.10507
30000,18,4,0.745758,-293.44,1.24813
30000,19,4.76667,0.498364,-344.383,1.67115
30000,20,3.7,-2.71022,-268.283,1.31719
30000,21,4.46667,-1.47293,-323.953,0.0439301
30000,22,3.86667,-0.71603,-279.188,1.96299
30000,23,4.23333,0.379689,-308.349,0.999669
30000,24,4.7,0.977962,-343.251,-5.85866
30000,25,4.06667,-0.572614,-293.843,0.396596
30000,26,4.36667,-0.570392,-314.772,4.46797
30000,27,4.2,3.15593,-305.856,3.02592
30000,28,4.9,2.31181,-357.508,-0.490763
30000,29,4.16667,1.88002,-302.014,2.06407
30000,30,4.23333,4.71091,-309.256,-1.49664
30000,31,4.9,1.47907,-354.632,0.588415
30000,32,4.46667,-0.24468,-323.363,-0.764068
30000,33,4.43333,2.76514,-318.933,-1.89278
30000,34,4.8,2.31843,-350.823,1.01525
30000,35,4.16667,-3.52621,-298.375,4.92476
30000,36,4.43333,0.464743,-318.819,-3.21922
30000,37,4.3,0.3068,-312.245,-3.94279
30000,38,4.06667,0.843224,-293.919,0.653822
30000,39,4.46667,3.05676,-323.728,1.99966
30000,40,4.43333,1.12708,-320.55,-2.62722
30000,41,4.46667,-3.9814,-321.618,0.335523
30000,42,3.96667,3.90735,-284.4,2.0877
30000,43,5.33333,1.14765,-378.526,2.27102
30000,44,0.3,0.688159,-20.4212,0.500906
30000,45,12,0,0,0
30000,46,0,0,0,0
30000,47,12,0,0,0
30000,48,0,0,0,0
30000,49,0,0,0,0
32000,0,0,0,0,0
32000,1,12,0,0,0
32000,2,0,0,0,0
32000,3,12,0,0,0
32000,4,2.4,0.828606,-182.811,-2.64932
32000,5,3.76667,4.12625,-289.059,-3.74272
32000,6,4.13333,2.98212,-314.969,-2.06524
32000,7,3.8,-0.450508,-290.25,3.32309
32000,8,3.56667,-1.60208,-275.435,-3.04087
32000,9,4.16667,1.74142,-318.57,3.68087
32000,10,3.76667,-0.480672,-290.364,5.37594
32000,11,3.8,-0.915607,-294.047,3.40136
32000,12,3.73333,-2.04964,-291.19,0.709044
32000,13,3.96667,-4.87766,-309.164,1.89498
32000,14,4.06667,-3.42588,-310.52,-3.32797
32000,15,4,0.38656,-311.266,-1.8143
32000,16,4.26667,-3.21719,-328.474,-0.701416
32000,17,4.26667,-1.74,-331.766,2.65258
32000,18,4.43333,-1.63255,-346.427,-0.149311
32000,19,3.46667,-0.482103,-271.542,-3.23238
32000,20,4.96667,-2.00336,-382.691,-1.83895
32000,21,4.36667,-3.18515,-337.045,-2.10296
32000,22,4,-6.63977,-309.426,-0.0621688
32000,23,4.63333,0.269805,-361.127,3.06394
32000,24,4.6,-0.937386,-360.571,3.56804
32000,25,4.36667,-2.15168,-339.868,-0.214029
32000,26,4.7,-1.38565,-370.243,1.68416
32000,27,4.1,-3.06512,-313.795,-4.10709
32000,28,4.5,-0.991389,-353.238,1.4432
32000,29,4.43333,-2.69703,-344.534,0.899755
32000,30,4.3,-0.514343,-336.655,-0.0620109
32000,31,4.36667,2.5653,-337.284,-1.58321
32000,32,4.26667,-5.36419,-330.741,2.33558
32000,33,4.1,-0.877942,-315.417,-2.35896
32000,34,4.43333,-4.3455,-345.008,3.41019
32000,35,4.13333,1.97954,-317.353,-0.147571
32000,36,4.23333,-2.82296,-325.597,-1.02607
32000,37,4.36667,1.34342,-334.159,0.597891
32000,38,4.26667,-1.30742,-332.787,1.05984
32000,39,4.13333,0.128883,-318.343,-0.302441
32000,40,4.2,0.925823,-323.439,1.43293
32000,41,4.2,-1.07115,-324.629,0.899697
32000,42,4.03333,1.26104,-312.586,1.13623
32000,43,4.9,-1.22778,-379.008,-2.43908
32000,44,0.466667,-0.572169,-36.0838,-0.590608
32000,45,12,0,0,0
32000,46,0,0,0,0
32000,47,12,0,0,0
32000,48,0,0,0,0
32000,49,0,0,0,0
34000,0,0,0,0,0
34000,1,12,0,0,0
34000,2,0,0,0,0
34000,3,12,0,0,0
34000,4,2.33333,2.22032,-192.862,1.70433
34000,5,4.06667,2.21334,-332.232,1.27479
34000,6,4.26667,-0.910064,-347.945,1.30444
34000,7,3.5,1.9303,-288.584,-4.13574
34000,8,4.1,-0.544145,-335.674,4.81004
34000,9,3.7,4.13531,-304.496,2.52499
34000,10,4.36667,1.10893,-363.01,2.50578
34000,11,4,-1.81016,-331.055,-0.212385
34000,12,4.13333,1.42832,-341.656,1.08337
34000,13,4.16667,1.52132,-342.58,-1.54023
34000,14,4.13333,1.10937,-342.841,-1.30652
34000,15,4.56667,7.56828,-379.07,-0.0665377
34000,16,4,0.330558,-330.367,-0.140967
34000,17,4.2,0.615629,-343.007,-1.54893
34000,18,4.26667,3.79369,-354.36,-3.58556
34000,19,4.63333,0.108939,-378.866,2.27287
34000,20,3.66667,1.46423,-301.637,0.761909
34000,21,4.63333,1.73344,-380.863,-0.0319149
34000,22,3.93333,4.16722,-325.682,-0.485096
34000,23,4,-0.826451,-334.06,-0.738761
34000,24,4.83333,2.22151,-404.734,-1.71226
34000,25,4.16667,3.18375,-349.797,-1.13043
34000,26,4.23333,-1.94553,-352.715,2.79297
34000,27,4.4,1.24638,-361.641,-0.265373
34000,28,4.1,1.72546,-339.404,0.557956
34000,29,4.36667,-2.00126,-361.496,-5.29248
34000,30,4.36667,-2.94777,-358.177,2.1552
34000,31,3.56667,1.92489,-294.499,-0.521423
34000,32,4.66667,-1.33385,-387.898,-0.116194
34000,33,4.4,2.12396,-364.98,3.55676
34000,34,4,-0.85045,-333.079,1.44556
34000,35,4.2,-0.327712,-346.931,-0.775982
34000,36,4.06667,0.204484,-343.218,2.71592
34000,37,4.56667,0.0776497,-376.391,1.33123
34000,38,4.16667,-2.5409,-339.318,-2.2231
34000,39,3.9,-4.43018,-317.449,2.60953
34000,40,4.53333,-0.24779,-374.512,2.9398
34000,41,3.86667,-0.0868716,-319.957,-1.77856
34000,42,4.16667,-0.769191,-342.905,-3.19797
34000,43,5,3.05796,-407.806,1.51956
34000,44,0.433333,-0.332137,-35.2404,-0.00369358
34000,45,12,0,0,0
34000,46,0,0,0,0
34000,47,12,0,0,0
34000,48,0,0,0,0
34000,49,0,0,0,0
36000,0,0,0,0,0
36000,1,12,0,0,0
36000,2,0,0,0,0
36000,3,12,0,0,0
36000,4,2.16667,-2.41472,-184.513,2.78982
36000,5,4.1,3.32895,-360.26,-0.892026
36000,6,3.53333,1.24494,-307.939,4.04652
36000,7,4,1.07164,-350.486,0.166635
36000,8,3.03333,-4.07382,-268.997,3.38338
36000,9,4.16667,-1.20324,-363.72,0.451145
36000,10,4.06667,-2.26208,-354.766,3.53256
36000,11,3.9,2.11511,-344.408,-2.42018
36000,12,3.5,-0.320511,-308.604,1.86495
36000,13,4.23333,-0.427045,-371.834,-0.532446
36000,14,3.96667,-0.22043,-348.616,2.92618
36000,15,4.3,0.294549,-375.349,5.59918
36000,16,3.9,-2.56794,-344.297,-3.39421
36000,17,4.33333,-0.11158,-380.736,-5.55512
36000,18,3.93333,3.1882,-343.768,-1.13617
36000,19,4.2,-0.182335,-367.957,1.06197
36000,20,4.53333,-0.0913285,-395.393,0.678237
36000,21,3.9,-0.205691,-344.353,2.81506
36000,22,4.2,3.20244,-367.086,0.491473
36000,23,4.03333,0.689776,-359.462,-2.25456
36000,24,4,3.61221,-351.951,-4.0653
36000,25,4.73333,0.454095,-415.715,0.122821
36000,26,3.86667,0.170476,-340.165,0.322535
36000,27,4.13333,3.21806,-364.743,-0.188363
36000,28,4.46667,3.31625,-391.607,-1.12102
36000,29,4.33333,2.12886,-381.576,3.07881
36000,30,4.3,0.633168,-375.996,-0.118934
36000,31,4.76667,3.46955,-422.393,-0.115684
36000,32,4.23333,2.50318,-374.858,-3.45966
36000,33,4.66667,-0.848221,-408.407,3.78559
36000,34,4.26667,0.921279,-370.707,-3.5108
36000,35,4.06667,3.25283,-358.493,3.67399
36000,36,4.6,1.43863,-407.324,0.803552
36000,37,4.06667,6.89248,-359.036,-4.5096
36000,38,4.33333,1.39038,-379.072,-0.00706658
36000,39,4.23333,2.51633,-371.73,3.81208
36000,40,4.56667,0.177505,-398.637,1.48
36000,41,4.6,-0.00984857,-403.49,2.78228
36000,42,4.06667,0.206711,-360.975,1.81558
36000,43,5.83333,-2.6374,-504.762,-0.933065
36000,44,0.533333,1.13898,-45.4622,-1.22401
36000,45,12,0,0,0
36000,46,0,0,0,0
36000,47,12,0,0,0
36000,48,0,0,0,0
36000,49,0,0,0,0
38000,0,0,0,0,0
38000,1,12,0,0,0
38000,2,0,0,0,0
38000,3,12,0,0,0
38000,4,2.16667,-1.6055,-201.953,1.76263
38000,5,3.96667,-1.53198,-373.239,-2.45003
38000,6,3.1,-0.95491,-288.926,3.42895
38000,7,4.23333,-3.94924,-391.775,-0.0578247
38000,8,3.76667,1.41873,-346.991,2.27778
38000,9,3.7,-1.57511,-341.987,-2.1479
38000,10,3.9,1.91566,-359.927,-0.288204
38000,11,3.96667,-3.00858,-364.873,3.22881
38000,12,4.2,2.2972,-392.734,-0.208941
38000,13,3.83333,1.34358,-355.96,1.64963
38000,14,3.73333,-3.10388,-346.762,1.43147
38000,15,3.76667,-3.96136,-349.782,2.64961
38000,16,4.1,0.341641,-382.496,-4.59331
38000,17,3.93333,-4.20194,-361.354,0.645523
38000,18,4.56667,-2.63566,-423.75,-1.04641
38000,19,4.76667,-2.26454,-446.243,-1.24896
38000,20,4.16667,-1.0611,-392.842,-0.671564
38000,21,3.96667,-1.86162,-367.844,-0.153142
38000,22,4.26667,2.49644,-396.381,-0.306645
38000,23,4.43333,-4.9554,-416.202,-1.03722
38000,24,4.9,-0.466877,-458.295,1.89669
38000,25,4.13333,-5.3164,-382.607,-1.65227
38000,26,4.13333,-0.122935,-387.774,1.35513
38000,27,4.26667,-3.56056,-395.31,3.28812
38000,28,4.5,-0.814508,-417.124,-1.32052
38000,29,4.26667,-5.4268,-396.969,1.75404
38000,30,4.5,-0.895157,-419.277,3.96011
38000,31,4.23333,-2.77537,-392.457,2.34304
38000,32,4.46667,-1.29603,-417.967,-3.30689
38000,33,4.43333,0.600581,-413.932,-0.228441
38000,34,4.03333,-0.876774,-372.512,3.4483
38000,35,4.36667,-1.80169,-407.208,1.69767
38000,36,3.96667,-1.7706,-368.879,1.83077
38000,37,4.5,2.65051,-416.63,1.2944
38000,38,4.63333,0.161601,-432.026,1.26607
38000,39,4.33333,-0.0508582,-406.393,-4.49426
38000,40,4.33333,-0.493348,-401.222,-1.2274
38000,41,4.1,-2.78231,-382.835,-4.565
38000,42,4.63333,-6.66566,-427.568,1.8071
38000,43,4.93333,0.435699,-455.734,0.504917
38000,44,0.466667,0.775937,-42.7862,-0.255403
38000,45,12,0,0,0
38000,46,0,0,0,0
38000,47,12,0,0,0
38000,48,0,0,0,0
38000,49,0,0,0,0
40000,0,0,0,0,0
40000,1,12,0,0,0
40000,2,0,0,0,0
40000,3,12,0,0,0
40000,4,2.8,-0.744634,-271.664,-2.7179
40000,5,4,-2.75339,-389.467,2.15361
40000,6,4.2,0.749175,-415.316,2.29954
40000,7,3.93333,5.22765,-384.886,0.943653
40000,8,3.9,-2.06469,-386.888,0.666493
40000,9,3.96667,-5.08965,-389.69,2.03509
40000,10,4.16667,-2.41125,-407.373,-0.261162
40000,11,4.43333,-0.5741,-429.813,0.337887
40000,12,4,4.73228,-394.165,5.27049
40000,13,4.33333,3.56821,-423.691,1.05188
40000,14,4.3,0.014864,-419.012,0.381445
40000,15,3.63333,1.35181,-359.597,0.157059
40000,16,4.43333,0.968571,-437.283,1.55246
40000,17,3.7,2.82068,-361.16,1.46307
40000,18,4.8,-2.25102,-478.638,0.701372
40000,19,3.9,-0.970808,-383.008,0.261672
40000,20,4.3,-1.5925,-424.621,-0.35543
40000,21,4.03333,-0.14171,-394.079,-2.95066
40000,22,4.46667,-1.388,-439.354,2.67562
40000,23,3.96667,-3.10049,-390.211,-1.47147
40000,24,4.1,-1.18359,-403.067,1.55067
40000,25,4.3,-0.396049,-421.845,0.270379
40000,26,4.46667,0.360142,-439.839,0.431979
40000,27,4.26667,-0.913652,-416.763,-0.57087
40000,28,4.16667,0.250691,-408.811,-0.961923
40000,29,4.23333,2.34564,-417.761,-2.14236
40000,30,4.26667,0.787043,-421.648,-1.37545
40000,31,4.06667,3.03963,-399.307,-1.70907
40000,32,4.3,-6.2488,-426.256,2.14289
40000,33,4.03333,-5.08067,-394.102,3.35932
40000,34,4.83333,-0.9624,-473.514,2.65798
40000,35,3.76667,-1.59542,-368.111,2.81613
40000,36,4,1.67919,-392.361,1.88415
40000,37,4.16667,-0.354132,-407.564,1.04685
40000,38,4.3,-5.06095,-419.615,1.49046
40000,39,3.93333,0.940328,-385.219,0.238485
40000,40,4.33333,4.36642,-425.037,-0.473968
40000,41,3.66667,-1.42732,-358.669,-4.33031
40000,42,4.76667,-0.575204,-468.023,-6.18123
40000,43,4.86667,4.37041,-482.617,2.64286
40000,44,0.566667,0.489272,-55.5297,-0.0424456
40000,45,12,0,0,0
40000,46,0,0,0,0
40000,47,12,0,0,0
40000,48,0,0,0,0
40000,49,0,0,0,0
